5000,3,16,50,optimal=False
[2, 1, 1, -1, -1, -2, 2, -2, 1, 2, -2, 2, -2, 2, -2, -1]
[1, -1, 2, -2, 2, 1, -1, 2, 2, -2, -2, -2, 1, -1, 1, -1]
[2, 2, -2, 2, -2, -2, 1, 2, -2, -1, 2, 2, 1, -1, -2, -2]
[1, -1, 1, 1, -1, 2, 1, -1, 1, -1, -2, 1, -1, -1, 2, -2]
[2, -2, 2, 2, -2, -2, 2, -2, 1, -1, 1, -1, 2, -2, 1, -1]
[2, 2, 1, 1, -1, -1, -2, -2, 1, -1, 2, -2, 1, -1, 2, -2]
[2, -2, 2, -2, 2, -2, 2, -2, 2, 2, -2, 1, -1, 2, -2, -2]
[1, 2, -2, 2, -2, 2, -2, -1, 2, -2, 1, -1, 1, -1, 2, -2]
[1, 2, 1, 1, -2, -1, -2, -2, 1, 2, -2, 1, -1, 1, -1, -1]
[2, -2, 2, -2, 2, 1, -1, 2, -2, -2, 2, 2, -2, -2, 2, -2]
[1, 2, -2, -1, 1, -1, 2, -2, 1, 2, -2, 2, -2, -1, 2, -2]
[2, -2, 1, 2, 1, -1, 1, -1, -2, 1, -1, 1, -1, 1, -1, -1]
[2, 2, -2, -2, 2, -2, 1, -1, 1, 2, -2, -1, 2, -2, 2, -2]
[1, -1, 2, 2, 1, -1, 2, -2, 1, -1, -2, 1, -1, 2, -2, -2]
[2, -2, 2, -2, 2, 1, -1, 1, -1, -2, 1, -1, 1, -1, 2, -2]
[2, 1, -1, -2, 1, 2, -2, 2, -2, 1, 1, -1, -1, -1, 2, -2]
[1, -1, 2, 1, -1, -2, 2, -2, 2, 2, 1, -1, -2, -2, 2, -2]
[1, -1, 2, 2, -2, 1, -1, 2, -2, 2, -2, 2, -2, -2, 2, -2]
[1, -1, 1, -1, 1, -1, 2, -2, 2, 2, -2, 2, -2, -2, 2, -2]
[1, 1, 2, -2, -1, 1, -1, 2, -2, -1, 2, -2, 1, 2, -2, -1]
[1, 1, -1, 2, -2, 1, -1, 2, -2, -1, 1, -1, 2, 2, -2, -2]
[2, -2, 1, -1, 2, 2, -2, 2, -2, 1, -1, 2, -2, 2, -2, -2]
[2, -2, 2, -2, 2, 2, -2, -2, 2, -2, 1, -1, 2, -2, 1, -1]
[1, 2, 2, -2, 2, -2, -2, 2, 1, 2, 2, -2, -2, -1, -2, -1]
[1, -1, 1, -1, 2, -2, 1, -1, 1, 2, -2, -1, 2, -2, 2, -2]
[2, -2, 1, 2, -2, 1, -1, -1, 1, 2, -2, 2, -2, -1, 1, -1]
[2, -2, 2, -2, 1, -1, 2, -2, 2, 2, -2, -2, 2, 1, -1, -2]
[1, -1, 1, -1, 2, 2, -2, -2, 2, 1, -1, -2, 2, 1, -1, -2]
[1, -1, 1, 1, -1, -1, 2, -2, 2, -2, 2, -2, 1, -1, 2, -2]
[1, 1, -1, 1, -1, -1, 2, -2, 1, 1, -1, -1, 1, 1, -1, -1]
[2, -2, 1, -1, 1, -1, 2, -2, 1, -1, 1, 2, 1, -1, -2, -1]
[2, 2, -2, 1, -1, 2, -2, 2, -2, 2, -2, 2, -2, -2, 1, -1]
[1, 2, -2, -1, 1, -1, 1, 2, -2, 2, -2, 2, -2, -1, 1, -1]
[2, -2, 2, -2, 1, 2, -2, -1, 2, -2, 2, 2, 1, -1, -2, -2]
[2, -2, 2, -2, 1, 1, -1, -1, 1, -1, 1, 1, -1, -1, 2, -2]
[2, 1, 2, -2, -1, 1, -1, -2, 2, -2, 2, 2, -2, -2, 2, -2]
[1, 2, -2, 2, -2, -1, 2, 1, -1, -2, 2, -2, 2, -2, 1, -1]
[1, -1, 2, -2, 1, 1, 1, -1, -1, -1, 1, -1, 1, 2, -2, -1]
[1, 2, -2, -1, 2, -2, 2, -2, 1, -1, 1, 2, -2, -1, 2, -2]
[2, -2, 1, -1, 1, -1, 2, -2, 2, -2, 1, -1, 2, -2, 1, -1]
[2, 1, -1, 2, 1, -1, -2, -2, 2, -2, 1, 1, -1, 2, -2, -1]
[1, 2, -2, 1, -1, 1, -1, 1, -1, -1, 2, -2, 1, -1, 2, -2]
[2, 2, -2, -2, 2, -2, 1, 2, -2, 2, -2, 2, -2, 1, -1, -1]
[2, 1, 2, -2, -1, 1, -1, 1, -1, 2, -2, -2, 2, -2, 1, -1]
[2, 2, 2, 2, -2, 2, 1, -1, -2, -2, -2, 2, -2, -2, 2, -2]
[1, 2, 2, 2, -2, 1, 1, -1, -1, 2, -2, -2, -2, -1, 1, -1]
[2, -2, 1, 1, 1, 2, -2, 2, -2, 2, -2, 1, -1, -1, -1, -1]
[1, -1, 1, 1, -1, 2, 2, -2, 1, -1, -2, -1, 1, -1, 2, -2]
[2, -2, 1, 1, 2, -2, 1, -1, 2, -2, -1, -1, 1, -1, 1, -1]
[2, -2, 2, -2, 1, -1, 1, 2, -2, 1, -1, -1, 1, -1, 1, -1]
[1, -1, 1, 1, -1, -1, 1, -1, 2, -2, 2, 2, -2, -2, 1, -1]
[1, -1, 2, -2, 2, 1, 2, -2, -1, -2, 1, -1, 2, -2, 1, -1]
[1, -1, 2, 2, -2, 2, -2, 2, 2, -2, 2, -2, -2, 1, -1, -2]
[1, -1, 1, -1, 2, 1, -1, 2, -2, -2, 1, 1, 2, -2, -1, -1]
[2, 2, -2, 1, -1, 1, -1, 2, -2, -2, 1, 1, -1, 2, -2, -1]
[1, -1, 1, 1, -1, 1, 1, 2, -2, -1, -1, 1, 2, -2, -1, -1]
[1, 2, -2, 2, -2, 1, -1, 1, -1, -1, 1, -1, 2, -2, 2, -2]
[2, -2, 1, 2, 2, -2, -2, 2, 1, -1, -2, 2, -2, 1, -1, -1]
[1, 1, 2, -2, 2, -2, -1, 1, -1, 1, -1, -1, 1, 2, -2, -1]
[1, -1, 1, -1, 1, 2, -2, 1, 1, -1, -1, 2, -2, -1, 2, -2]
[1, -1, 2, 1, -1, 2, -2, 2, 1, -1, -2, 2, -2, -2, 1, -1]
[2, 2, 1, -1, 1, -1, 1, -1, -2, 2, -2, 2, -2, 2, -2, -2]
[2, 2, 2, -2, -2, 2, -2, 2, -2, 2, -2, -2, 1, -1, 2, -2]
[1, -1, 1, -1, 1, -1, 2, -2, 2, -2, 2, 1, -1, -2, 1, -1]
[2, -2, 1, 1, 1, -1, 2, -2, -1, 2, -2, 2, -2, 1, -1, -1]
[2, -2, 1, -1, 2, -2, 2, -2, 2, -2, 1, -1, 1, -1, 2, -2]
[2, -2, 1, -1, 2, -2, 1, -1, 2, 2, 2, -2, -2, -2, 2, -2]
[2, -2, 1, -1, 2, 1, -1, 2, 2, -2, -2, -2, 2, 2, -2, -2]
[2, -2, 1, -1, 2, 1, -1, -2, 2, 1, 1, -1, 1, -1, -1, -2]
[1, 1, -1, 2, 1, -1, -2, 2, -2, 1, -1, -1, 2, 1, -1, -2]
[1, -1, 1, 2, -2, 1, 1, -1, -1, -1, 2, -2, 1, -1, 1, -1]
[2, -2, 2, 1, -1, 2, -2, 2, -2, 2, -2, -2, 1, -1, 1, -1]
[1, 1, -1, 2, -2, 2, -2, 1, 2, -2, 1, -1, -1, 1, -1, -1]
[1, -1, 1, -1, 2, -2, 1, 1, -1, 2, -2, 2, -2, -1, 2, -2]
[2, 2, -2, 2, -2, 1, 1, -1, 1, -1, 2, -2, 2, -2, -1, -2]
[2, 2, -2, 2, 1, -1, -2, 1, -1, 1, 2, -2, -1, 2, -2, -2]
[2, 2, -2, -2, 2, 2, 2, 1, -1, -2, 1, -1, -2, 2, -2, -2]
[1, 2, -2, -1, 1, -1, 1, -1, 2, -2, 2, -2, 1, -1, 2, -2]
[1, 2, -2, -1, 1, 2, 2, -2, 1, -1, -2, 2, -2, -1, 2, -2]
[2, -2, 2, -2, 2, 2, -2, 1, 2, -2, -1, 2, -2, 2, -2, -2]
[2, -2, 2, 1, -1, 1, 2, -2, -1, 1, -1, 1, -1, 2, -2, -2]
[2, -2, 1, 2, -2, -1, 2, 2, -2, -2, 1, -1, 1, 1, -1, -1]
[2, -2, 1, -1, 2, 1, 1, 1, -1, 1, -1, -1, -1, 2, -2, -2]
[1, -1, 2, 1, -1, -2, 1, -1, 2, 2, -2, 2, -2, 1, -1, -2]
[1, -1, 2, 1, -1, -2, 1, 2, -2, 1, -1, -1, 1, 2, -2, -1]
[1, -1, 1, -1, 2, -2, 1, 1, 2, -2, 1, 1, -1, -1, -1, -1]
[1, -1, 2, -2, 1, 1, 2, -2, -1, 2, 1, -1, -2, -1, 2, -2]
[2, 2, -2, -2, 2, -2, 2, 1, -1, -2, 2, -2, 1, -1, 2, -2]
[1, -1, 2, -2, 2, 2, 2, -2, -2, 1, -1, -2, 1, -1, 1, -1]
[2, 2, -2, -2, 1, 2, 2, -2, -2, -1, 2, 1, -1, -2, 1, -1]
[1, -1, 2, -2, 1, 2, -2, -1, 1, -1, 2, 1, -1, 1, -1, -2]
[2, -2, 1, 1, -1, 2, -2, 2, -2, 1, -1, 2, -2, -1, 2, -2]
[1, -1, 1, 1, -1, 1, 1, -1, -1, 1, -1, 2, -2, 1, -1, -1]
[2, -2, 1, 2, -2, 1, -1, -1, 2, 1, -1, -2, 1, 2, -2, -1]
[2, -2, 1, -1, 1, -1, 1, -1, 2, 2, -2, 2, 1, -1, -2, -2]
[1, 1, 1, -1, 1, -1, 2, -2, -1, 2, -2, 2, -2, 1, -1, -1]
[1, -1, 2, -2, 1, -1, 2, -2, 1, -1, 2, 1, -1, 1, -1, -2]
[1, -1, 2, 1, 2, -2, -1, 2, -2, -2, 2, -2, 2, -2, 2, -2]
[2, 2, -2, -2, 2, 1, -1, -2, 1, 1, -1, -1, 1, 2, -2, -1]
[2, 2, -2, 1, 1, -1, -1, 1, -1, -2, 1, -1, 1, -1, 1, -1]
[1, -1, 1, -1, 2, 2, -2, -2, 1, 1, 2, 1, -2, -2, -1, -2]
[1, -1, 1, 1, -1, 1, -1, -1, 2, -2, 2, -2, 2, 2, -2, -2]
[1, -1, 2, 2, -2, 1, -1, 2, -2, -2, 2, -2, 2, -2, 2, -2]
[1, -1, 2, 1, -1, -2, 1, 1, 2, -2, -1, -1, 2, 2, -2, -2]
[2, 2, -2, 2, 2, -2, 2, -2, 1, -1, -2, -2, 1, 2, -2, -1]
[1, 2, -2, -1, 2, -2, 1, -1, 2, 2, 2, 2, -2, -2, -2, -2]
[2, -2, 2, -2, 2, -2, 1, -1, 1, -1, 2, -2, 2, -2, 1, -1]
[2, 2, 1, -1, -2, -2, 1, 1, -1, -1, 2, 2, 1, -1, -2, -2]
[1, -1, 1, -1, 2, -2, 1, 1, -1, -1, 2, 2, -2, -2, 2, -2]
[1, -1, 2, 1, -1, 1, -1, 2, 2, -2, -2, -2, 1, 1, -1, -1]
[1, 1, -1, 2, -2, -1, 1, -1, 1, -1, 2, -2, 1, 2, -2, -1]
[2, 1, -1, -2, 1, -1, 2, 1, -1, -2, 1, 1, -1, 1, -1, -1]
[1, 2, 2, 2, -2, -2, -2, 2, -2, 2, 1, -1, 1, -1, -2, -1]
[2, -2, 2, 1, -1, 2, -2, 1, 1, -1, -1, -2, 1, -1, 2, -2]
[2, -2, 1, -1, 1, -1, 1, -1, 1, -1, 2, 1, -1, -2, 1, -1]
[1, 1, -1, 2, 1, 2, -2, -1, -2, 1, 1, -1, -1, 1, -1, -1]
[2, -2, 2, -2, 1, 1, -1, -1, 1, -1, 1, -1, 2, -2, 2, -2]
[1, 2, 1, -1, -2, 2, -2, -1, 1, -1, 1, -1, 1, 1, -1, -1]
[2, -2, 2, -2, 2, -2, 1, -1, 2, -2, 1, -1, 1, -1, 1, -1]
[2, -2, 2, 1, -1, -2, 2, -2, 1, -1, 2, -2, 1, -1, 1, -1]
[1, -1, 2, -2, 1, -1, 2, 1, -1, 1, -1, 1, -1, -2, 2, -2]
[2, -2, 2, 1, -1, -2, 1, -1, 1, -1, 2, -2, 1, -1, 2, -2]
[1, -1, 1, -1, 1, 2, 2, -2, -2, -1, 2, -2, 2, -2, 2, -2]
[2, -2, 2, 1, -1, 2, -2, 1, -1, 1, 1, -1, -1, -2, 1, -1]
[2, 1, 2, -2, -1, 1, 1, -1, 1, -1, -1, -2, 2, -2, 1, -1]
[1, -1, 2, -2, 1, 2, -2, 1, -1, 1, 1, -1, 1, -1, -1, -1]
[2, 1, -1, 1, -1, -2, 2, 1, -1, 1, -1, -2, 1, -1, 1, -1]
[1, -1, 1, 1, -1, 2, 1, 2, -2, -1, 1, -1, -2, 2, -2, -1]
[1, -1, 2, 1, 1, -1, 1, 1, -1, -1, -1, 1, -1, 2, -2, -2]
[1, -1, 1, -1, 2, 1, -1, 1, -1, -2, 2, -2, 1, -1, 2, -2]
[1, 1, 1, -1, 1, -1, -1, -1, 1, 2, 2, -2, 1, -1, -2, -1]
[2, -2, 1, 2, -2, 1, -1, -1, 1, 1, -1, -1, 1, -1, 2, -2]
[1, -1, 1, -1, 1, 2, -2, -1, 1, -1, 2, 1, -1, -2, 2, -2]
[2, -2, 1, 2, -2, -1, 1, 1, -1, -1, 1, -1, 2, -2, 2, -2]
[2, 1, -1, 1, -1, 2, 1, -1, -2, 2, 2, -2, -2, 1, -1, -2]
[2, 1, 2, 1, -1, 1, -1, -2, 1, -1, -1, -2, 1, -1, 1, -1]
[1, -1, 2, 1, -1, -2, 2, 2, -2, 1, 1, 2, -2, -1, -1, -2]
[2, 2, -2, 2, -2, 2, 2, -2, -2, -2, 2, -2, 1, 2, -2, -1]
[2, 2, -2, 1, -1, 2, -2, 1, -1, -2, 2, -2, 1, -1, 1, -1]
[2, 2, 1, -1, -2, -2, 1, 2, -2, -1, 1, 1, 2, -2, -1, -1]
[2, -2, 2, 2, 1, -1, -2, -2, 1, -1, 2, 2, 1, -1, -2, -2]
[1, -1, 1, 2, -2, 2, -2, -1, 2, -2, 2, 1, -1, -2, 2, -2]
[2, 1, 1, -1, -1, 2, 1, -1, -2, -2, 2, -2, 1, 2, -2, -1]
[2, 2, 1, -1, -2, -2, 2, 1, 2, -2, -1, -2, 2, -2, 1, -1]
[2, -2, 2, 2, -2, 1, -1, 2, -2, -2, 1, -1, 1, 1, -1, -1]
[2, 2, 2, -2, -2, 1, -1, 1, 2, -2, -1, 2, -2, -2, 1, -1]
[1, -1, 2, -2, 2, -2, 2, 2, -2, 1, -1, -2, 1, -1, 2, -2]
[2, 1, -1, 2, 2, -2, -2, 2, -2, 1, -1, -2, 2, 2, -2, -2]
[2, -2, 1, 2, -2, -1, 2, -2, 1, 2, -2, -1, 1, -1, 2, -2]
[1, -1, 2, -2, 1, -1, 1, 2, -2, -1, 1, -1, 1, 2, -2, -1]
[1, 1, 2, -2, 1, -1, -1, 2, -2, 1, 2, -2, -1, 2, -2, -1]
[1, 2, -2, 2, -2, 2, -2, 1, -1, 2, -2, 1, 1, -1, -1, -1]
[1, 1, -1, -1, 1, -1, 1, 2, 2, -2, -2, -1, 1, 2, -2, -1]
[1, 1, -1, -1, 2, -2, 2, -2, 1, -1, 1, -1, 2, -2, 2, -2]
[1, -1, 2, 2, 2, -2, -2, 1, -1, 1, 2, -2, -1, 1, -1, -2]
[2, 1, 2, -2, -1, -2, 2, -2, 2, 1, -1, 1, -1, -2, 1, -1]
[2, -2, 2, 2, -2, 1, -1, 2, -2, 2, 2, -2, -2, 2, -2, -2]
[2, 1, 2, -2, -1, 2, -2, -2, 1, -1, 2, -2, 1, -1, 1, -1]
[1, 1, -1, -1, 1, -1, 1, 1, -1, -1, 2, -2, 2, -2, 1, -1]
[2, 1, -1, 2, -2, 1, -1, 1, -1, -2, 2, -2, 1, 2, -2, -1]
[1, -1, 2, -2, 1, 1, -1, 1, -1, 1, -1, -1, 1, -1, 2, -2]
[2, -2, 1, 1, -1, -1, 2, -2, 1, -1, 2, 1, -1, -2, 1, -1]
[2, -2, 2, -2, 1, -1, 2, -2, 1, -1, 1, -1, 1, -1, 2, -2]
[1, 2, 1, -1, -2, 1, -1, -1, 2, 2, -2, -2, 2, 1, -1, -2]
[2, 2, -2, -2, 2, 2, -2, 2, -2, 2, -2, -2, 2, -2, 1, -1]
[1, -1, 1, -1, 2, -2, 1, -1, 1, 2, 2, -2, -2, 1, -1, -1]
[2, -2, 1, -1, 2, -2, 1, -1, 1, 1, -1, 2, -2, -1, 1, -1]
[2, -2, 1, -1, 2, 1, 2, -2, -1, 2, 2, -2, -2, 1, -1, -2]
[1, -1, 1, 2, -2, -1, 1, 2, -2, 2, -2, -1, 1, 1, -1, -1]
[1, 2, -2, 2, 1, 2, -2, 1, -1, -1, -2, 1, -1, 1, -1, -1]
[1, -1, 1, 1, -1, 1, 1, -1, -1, 2, -2, 2, -2, 1, -1, -1]
[1, 2, -2, 2, 1, -1, -2, 2, -2, 2, 1, -1, 1, -1, -2, -1]
[1, -1, 1, 2, -2, 1, -1, 2, -2, 1, 1, -1, 2, -2, -1, -1]
[1, 1, -1, -1, 1, -1, 2, -2, 2, -2, 2, 2, -2, -2, 2, -2]
[2, -2, 1, -1, 1, -1, 1, 2, -2, -1, 1, -1, 2, -2, 2, -2]
[1, 2, -2, -1, 2, -2, 2, -2, 1, 2, -2, 1, -1, -1, 1, -1]
[2, 2, -2, -2, 2, -2, 2, -2, 1, -1, 2, 2, -2, -2, 1, -1]
[1, -1, 1, 1, -1, 2, -2, 1, -1, -1, 1, -1, 1, -1, 1, -1]
[2, 2, -2, -2, 1, -1, 1, 2, -2, -1, 1, 1, -1, -1, 1, -1]
[2, 1, -1, -2, 1, 1, -1, 2, -2, 1, 2, -2, -1, 2, -2, -1]
[2, 2, 2, 2, -2, -2, 1, 2, -2, -1, -2, 1, -1, 2, -2, -2]
[1, 1, -1, 2, 1, 2, -1, 1, -2, -1, -2, 1, -1, 2, -2, -1]
[2, -2, 1, 1, -1, -1, 1, 1, -1, -1, 2, -2, 1, -1, 1, -1]
[2, 1, 2, 2, -1, -2, -1, 1, -1, -1, 1, -1, 1, -1, 2, -2]
[1, 1, -1, -1, 1, 2, -2, 2, -2, -1, 1, -1, 2, 1, -1, -2]
[2, 2, -2, -2, 1, 2, -2, -1, 1, -1, 1, 2, -2, -1, 2, -2]
[2, 2, 1, -1, -2, 2, -2, 2, -2, -2, 2, -2, 1, -1, 2, -2]
[1, 2, -2, 2, 1, -1, -2, -1, 2, 2, -2, 1, -1, 2, -2, -2]
[2, 1, 2, -1, 1, -2, -1, -2, 2, -2, 2, -2, 1, -1, 2, -2]
[1, -1, 1, 1, -1, 2, 1, -1, 1, -1, 2, -2, -2, -1, 1, -1]
[1, -1, 2, 1, 1, -1, -1, 1, -1, 2, -2, 1, -1, 1, -1, -2]
[1, -1, 1, 1, 2, -2, -1, -1, 1, -1, 1, -1, 1, -1, 1, -1]
[1, 1, 2, 1, -1, -2, 2, -2, -1, -1, 1, -1, 2, -2, 2, -2]
[1, -1, 1, -1, 2, 1, -1, -2, 2, 1, 2, 2, -2, -2, -1, -2]
[1, 2, -2, -1, 2, 1, 1, -1, -1, 1, -1, -2, 2, 2, -2, -2]
[2, -2, 1, 2, -2, 1, -1, -1, 1, 2, -2, 1, -1, -1, 2, -2]
[2, -2, 1, -1, 2, 1, -1, 1, 1, 1, -1, -1, -1, -2, 2, -2]
[1, 1, -1, 2, -2, 1, 1, -1, -1, -1, 2, 2, -2, 2, -2, -2]
[2, -2, 2, -2, 2, -2, 1, -1, 1, -1, 2, -2, 1, -1, 1, -1]
[2, 1, -1, 2, -2, 2, -2, 1, -1, 2, -2, 1, -1, 2, -2, -2]
[1, 2, 2, -2, 2, 2, -2, -2, 2, -2, 1, -1, 1, -1, -2, -1]
[1, 1, -1, -1, 2, -2, 1, -1, 2, -2, 2, 2, -2, -2, 2, -2]
[1, -1, 2, -2, 2, 2, 1, -1, 1, -1, 1, -1, -2, -2, 2, -2]
[1, -1, 2, 1, 2, -2, -1, -2, 1, -1, 1, 2, -2, 2, -2, -1]
[2, -2, 2, -2, 1, -1, 1, -1, 1, -1, 1, -1, 2, -2, 1, -1]
[2, -2, 2, 2, 1, -1, 2, 1, -1, 1, -1, -2, -2, 2, -2, -2]
[2, -2, 2, 1, -1, 2, 2, -2, 1, -1, -2, -2, 2, -2, 1, -1]
[1, 2, -2, 2, -2, -1, 1, 2, -2, -1, 1, -1, 2, 1, -1, -2]
[2, -2, 2, -2, 1, -1, 2, 2, -2, 2, -2, -2, 1, -1, 1, -1]
[2, -2, 2, -2, 2, -2, 2, -2, 2, 1, 2, 2, -2, -2, -1, -2]
[2, 2, -2, -2, 1, 2, 1, -1, -2, -1, 1, 2, -2, 2, -2, -1]
[2, 1, 2, -2, -1, 2, -2, -2, 1, 2, -2, -1, 1, -1, 1, -1]
[1, -1, 2, -2, 2, 2, -2, -2, 2, 1, -1, 2, 2, -2, -2, -2]
[2, 2, -2, -2, 1, -1, 1, -1, 1, 1, -1, -1, 1, -1, 1, -1]
[1, 2, -2, -1, 1, 1, -1, -1, 2, -2, 2, 1, 2, -2, -1, -2]
[1, 1, -1, 2, 1, 2, -2, 1, -1, -1, 1, -1, -2, -1, 1, -1]
[2, 1, -1, -2, 2, 2, -2, 2, -2, 2, 1, -1, -2, 2, -2, -2]
[2, -2, 1, 1, 1, -1, 2, 2, -2, -2, 1, -1, -1, 2, -2, -1]
[2, -2, 1, -1, 1, -1, 1, -1, 1, -1, 1, -1, 2, -2, 2, -2]
[2, 2, -2, 1, -1, -2, 1, 2, -2, 2, -2, -1, 1, 1, -1, -1]
[2, 1, -1, -2, 2, 2, 2, -2, -2, -2, 2, -2, 1, -1, 2, -2]
[2, -2, 2, 1, -1, 1, 1, -1, 2, 1, -1, -2, 1, -1, -1, -2]
[2, -2, 1, -1, 1, 2, -2, 1, 2, -2, 1, -1, -1, 2, -2, -1]
